uid,shopName,ownerName,email,password,phoneNumber,primarySkill,city,area,visitingCharges,rating,reviewsCount
unI0yGokrtReeWh0aDYKnXbPYNP2,KS Cooling,KS Cooling,provider_chij3ub5u-wx3zgrazwou-0lcgo@yaqeen.com,Password123!,03101188113,AC Technician,Islamabad,G-13,500,4.6,5
wvwE1S4vscPC1l9Qe7CAaBA6bV42,Mehran Experts,Mehran Experts,provider_chijx7kgldux3zgrsqwgx2pq8rm@yaqeen.com,Password123!,03000888121,AC Technician,Islamabad,G-13,500,4.9,212
K8bROJzNX6YLzSnb41hzD34Eg7x2,Said Rehman Plumber Services,Said Rehman Plumber,provider_chijzf9zlmax3zgr0z1fg-5eeyg@yaqeen.com,Password123!,03169625448,Plumber,Islamabad,G-13,300,5,37
DBKiCd4q5VQN9ob9lAhJjkhbAg23,Shahji Electrical & Plumber Services For Home,Shahji Electrical & Plumber  For Home,provider_chijtbkkv2i3qssrvsnftd-val4@yaqeen.com,Password123!,03480140672,Plumber,Islamabad,G-13,300,4.9,143
qmP9Uh2v9scing4V6at6knJi3HC3,Jan alam plumber electrician work,Jan alam plumber  work,provider_chij_5hibimx3zgryhbb23nquma@yaqeen.com,Password123!,03025526261,Plumber,Islamabad,G-13,300,4.2,10
YmE3swY7AfXZ3a6WB4qLtQ3JX8z2,Hammad plumber electrician & Ac works,Hammad plumber  &  works,provider_chiji6jk90ax3zgrxn9elgs95ds@yaqeen.com,Password123!,03125986809,Plumber,Islamabad,G-13,300,5,55
DkTUfhdm1sQOs3x4tCpF99mK5112,Expart Plumber & Electrician & (AC) works,Expart Plumber &  & () works,provider_chijadpl42gx3zgr3ighnevqvuo@yaqeen.com,Password123!,03369418391,Plumber,Islamabad,G-13,300,5,2
MpCdJdEpKibMxXvixUO0Vau1LJG2,Islamabad plumber Electrical And AC Works,Islamabad plumber Electrical And  Works,provider_chijr2kb4qwx3zgrmacpe3ndwkw@yaqeen.com,Password123!,03339608196,Plumber,Islamabad,G-13,300,4.7,22
0gj4l1qGrNZ6ft3aaPCFOaVj4lj2,Ahmed Sanitary Store,Ahmed Sanitary,provider_chijsapggoyx3zgrrsb-qqjagng@yaqeen.com,Password123!,03446442168,Plumber,Islamabad,G-13,300,5,3
yBKV0ieGugWaxqSnUC3SETEehiv2,Obaid electric and plumber,Obaid electric and plumber,provider_chij8vw3xrqx3zgrak-12it-ih4@yaqeen.com,Password123!,03109068533,Plumber,Islamabad,G-13,300,5,20
uUEFKLXAySMz3N23675SmS1b1JB3,Abbasi Electric & AC Repair Center,Abbasi Electric &,provider_chijaflucuwx3zgrhl3m1c4hhgi@yaqeen.com,Password123!,03360932899,Electrician,Islamabad,G-13,300,4.9,30
oAVmuTJPAwesWCutqjVBxFIbYWD2,Electrician Home Service,Home Service,provider_chij3zistwcx3zgre444xaq9wvo@yaqeen.com,Password123!,03123712532,Electrician,Islamabad,G-13,300,5,1
YmE3swY7AfXZ3a6WB4qLtQ3JX8z2,Hammad plumber electrician & Ac works,Hammad plumber  &  works,provider_chiji6jk90ax3zgrxn9elgs95ds@yaqeen.com,Password123!,03125986809,Electrician,Islamabad,G-13,300,5,55
DBKiCd4q5VQN9ob9lAhJjkhbAg23,Shahji Electrical & Plumber Services For Home,Shahji Electrical & Plumber  For Home,provider_chijtbkkv2i3qssrvsnftd-val4@yaqeen.com,Password123!,03480140672,Electrician,Islamabad,G-13,300,4.9,143
Ilvtx5jbM4MxXUnQhxJQe6NJr2C2,M.Siraj Electrician and Plumbing Service,M.Siraj  and  Service,provider_chijtyaj_gqx3zgr7j51k4dguh0@yaqeen.com,Password123!,03150416652,Electrician,Islamabad,G-13,300,4.9,61
b9splcA5vrQlw55Qdpjs6iUXMow1,Quick Electric & Engineering,Quick Electric & Engineering,provider_chijxvbgrcix3zgr_qc0rnuw_js@yaqeen.com,Password123!,03175482825,Electrician,Islamabad,G-13,300,4.3,18
DkTUfhdm1sQOs3x4tCpF99mK5112,Expart Plumber & Electrician & (AC) works,Expart Plumber &  & () works,provider_chijadpl42gx3zgr3ighnevqvuo@yaqeen.com,Password123!,03369418391,Electrician,Islamabad,G-13,300,5,2
yBKV0ieGugWaxqSnUC3SETEehiv2,Obaid electric and plumber,Obaid electric and plumber,provider_chij8vw3xrqx3zgrak-12it-ih4@yaqeen.com,Password123!,03109068533,Electrician,Islamabad,G-13,300,5,20
unsHelBcbRa3tliUVWbarYW4CgF3,"Furniture, carpenter work ,sofa cushion and furniture polish","Furniture,  work ,sofa cushion and furniture polish",provider_chijd3fpjm-v3zgrrrajkifk-ua@yaqeen.com,Password123!,03365635699,Carpenter,Islamabad,G-13,400,1.8,5
lbMx1C7kDngI5XEBKpmYiR3ShWp2,Shahid Carpenter works,Shahid  works,provider_chijxzzxxwcx3zgrj6kxidyddhc@yaqeen.com,Password123!,03201968687,Carpenter,Islamabad,G-13,400,5,67
SywpiMNu0ybVePWNfC9XCShArWm1,Arshad Carpenter Shop,Arshad,provider_chijqzyefac93zgrtikpnsovkba@yaqeen.com,Password123!,03325417487,Carpenter,Islamabad,G-13,400,4.6,11
LWDumIldDAP2bDLMxrXG2uFli5D2,Zia carpenter in islamabad,Zia  in islamabad,provider_chijy1muntox3zgrnpb4ymhgeeu@yaqeen.com,Password123!,03379826162,Carpenter,Islamabad,G-13,400,4.6,20
aUQrnpTKYoPXxObiarq7yDof5ld2,Wood & alamunium works,Wood & alamunium works,provider_chijla9r0jkx3zgrlkkotj2yuny@yaqeen.com,Password123!,03356881653,Carpenter,Islamabad,G-13,400,5,2
GbvuMuLooBWM6RG3J9a8yzD0Tsx1,Carpenters.com.pk - Carpenter in Islamabad & Rawalpindi,s.com.pk -  in Islamabad & Rawalpindi,provider_chij35vqfziv3zgrufvymfws0jk@yaqeen.com,Password123!,03331331312,Carpenter,Islamabad,G-13,400,5,5
HMfvQJuuGTMVuFvS3yfDDC0Cx7u1,Cabinet Systems,Cabinet Systems,provider_chij1al3nl2w3zgrtowsrsnov2o@yaqeen.com,Password123!,03335301292,Carpenter,Islamabad,G-13,400,4.7,33
3czBi3VKqYUsSPQYKck6L2IyAkr1,FURNITECH Furnishers,FURNITECH Furnishers,provider_chijh4eotegu3zgrh7lp6svbmo8@yaqeen.com,Password123!,03025444487,Carpenter,Islamabad,G-13,400,4.7,81
KZEo8C2NaihhnoZgVKHYJGuo06j1,Master paints Islamabad (wholesale company outelate)standard Paint store,Master paints Islamabad (wholesale company outelate)standard Paint,provider_chijq8rkora_3zgr8souyjjgcjs@yaqeen.com,Password123!,0512325027,Painter,Islamabad,G-13,600,4.9,450
ORRP8jAylCNXDWej7iOIq3KUuju2,PAK Traders Paint Services,PAK Traders Paint,provider_chijpdiu-blt3zgrmn4unzt58no@yaqeen.com,Password123!,03338711836,Painter,Islamabad,G-13,600,5,8
R8Cq4jGOwTgKy4ZLHYKSsBTWk2x2,Chaudhary Brothers Paint & Hardware Store,Chaudhary Brothers Paint & Hardware,provider_chijxs-imtg_3zgrxqdqmscg80k@yaqeen.com,Password123!,03335143384,Painter,Islamabad,G-13,600,4.9,84
hzdmqaiOOqNec5jLl3ZpCJhLgka2,Jotun Paint Islamabad,Jotun Paint Islamabad,provider_chijuy2yd4bt3zgrrl7iaeir2jo@yaqeen.com,Password123!,03139898987,Painter,Islamabad,G-13,600,4.5,134
KMyA4p7FrLdqDGbbA3r3zgps7em1,Waqar Brothers Paint & Hardware Store,Waqar Brothers Paint & Hardware,provider_chijc4rkyw3q3zgrtexxmpyklfw@yaqeen.com,Password123!,03355254446,Painter,Islamabad,G-13,600,4.7,89
RsZ5Xu6aJvdK5rUkjudQ36ohb2B2,Brighto Paints Shop-PAK Traders (Authorised Dealer),Brighto Paints -PAK Traders (Authorised Dealer),provider_chijauzn7_ev3zgryybmyndwhfq@yaqeen.com,Password123!,03338711836,Painter,Islamabad,G-13,600,4.9,59
p5B5FiPSpCXa0I2KXRVt17uv0022,Al Shahbaz Paint service,Al Shahbaz Paint service,provider_chijvd0sxjyx3zgrc28vqawntvk@yaqeen.com,Password123!,03195013930,Painter,Islamabad,G-13,600,4.5,25
izhi6c7VKdMeK10H8hrzfwQg1Lp2,Abdullah paint and hardware store,Abdullah paint and hardware,provider_chijgdbshqcx3zgrniw4qzrrdbc@yaqeen.com,Password123!,03175093085,Painter,Islamabad,G-13,600,1,1
Tx55iZrNBiU4KX0XUcexh0QpXKn1,GlamZone by Sonia Imran,GlamZone by Sonia Imran,provider_chijqbujl83t3zgrzyzc_v10jkq@yaqeen.com,Password123!,0518319743,Beauty Parlor,Islamabad,G-13,450,4.8,447
C0lBHOuB2Ybxz3RoQ58V1ZyLcTC3,Jugnu Wasim Salon & Studio,Jugnu Wasim  & Studio,provider_chijxeb5eh2x3zgrikeh8vcv40o@yaqeen.com,Password123!,0512306507,Beauty Parlor,Islamabad,G-13,450,4,151
FzsIdHRfJTbfWPDwfj6GxLQQpqP2,Maha Luxury Beauty Lounge,Maha Luxury Beauty Lounge,provider_chijrscyrewx3zgrzg20mvc4ucc@yaqeen.com,Password123!,03405538109,Beauty Parlor,Islamabad,G-13,450,4.8,46
wDfJblzsuhdD9TTIjBTEFwn7FJe2,Jugnu Salon G13/3 Islamabad,Jugnu  G13/3 Islamabad,provider_chijndkxse2x3zgr4xvdn08qo3i@yaqeen.com,Password123!,03301141111,Beauty Parlor,Islamabad,G-13,450,4.7,49
O3NDmabj7bQs3c1R21WcLTVBvU33,Alina's Beauty Salon (Only for women),Alina's Beauty  (Only for women),provider_chijg03myu2x3zgrnuy3zowrdpm@yaqeen.com,Password123!,03122155239,Beauty Parlor,Islamabad,G-13,450,4.9,31
dFI0934d3LdPQWuauASXjj5AcDx1,TheBeautyLab,TheBeautyLab,provider_chijk5qiwqcx3zgroj17drzmxus@yaqeen.com,Password123!,03258488841,Beauty Parlor,Islamabad,G-13,450,4.7,163
CNPQKdnFwLhFRGcu2lyehVf9PWt1,Rabia’s Saloon,Rabia’s Saloon,provider_chijnzhqsqcx3zgrxefd5ktmscy@yaqeen.com,Password123!,03058882040,Beauty Parlor,Islamabad,G-13,450,4.8,148
HYK3K7u5Dcbmrj5EEdjBy2Cu1sm1,Glamouron Beauty Lounge,Glamouron Beauty Lounge,provider_chijrfb7re6x3zgrwsbksfdzvj4@yaqeen.com,Password123!,03325333328,Beauty Parlor,Islamabad,G-13,450,4.9,694
gYFoXV8bdGZBcMznX7MNb6AcFc43,9x Easy Hair Stylish..,9x Easy Hair Stylish..,provider_chijm5jhtsow3zgrfvzhgci-wii@yaqeen.com,Password123!,03042366066,Barber & Grooming,Islamabad,G-13,200,4.5,89
NYAuJ2kJmJcnUcWGYtIypfU9ULD2,Nisar Salon,Nisar,provider_chijdcyiayc93zgrfe24n3xfzt4@yaqeen.com,Password123!,0518485447,Barber & Grooming,Islamabad,G-13,200,4.7,49
9YJLROj9S0eOvCiwPc5nZCppGH52,Fade Men's Salon,Fade Men's,provider_chij86d-ymc93zgretjtbguqnt4@yaqeen.com,Password123!,03111696176,Barber & Grooming,Islamabad,G-13,200,4.8,226
OaA8MDcOA5aEDcZlbCyEJ21STv03,Aqib Hair Saloon,Aqib Hair Saloon,provider_chijks092nex3zgr9nibiqfweco@yaqeen.com,Password123!,03003756914,Barber & Grooming,Islamabad,G-13,200,5,2
2cszf4V35afGyef5pxh4k7uSznv2,Cutting Club Men's Beauty Salon,Cutting Club Men's Beauty,provider_chijy4wcjfi_3zgrt0k_w_j3zng@yaqeen.com,Password123!,03325771888,Barber & Grooming,Islamabad,G-13,200,4.9,68
YJYnYeVfgvam7RjEsmrxHVQ91ao2,Genesis salon for men,Genesis  for men,provider_chijdcuxu9i_3zgr-clxc5yx0i4@yaqeen.com,Password123!,03355159900,Barber & Grooming,Islamabad,G-13,200,4.7,159
Tx55iZrNBiU4KX0XUcexh0QpXKn1,GlamZone by Sonia Imran,GlamZone by Sonia Imran,provider_chijqbujl83t3zgrzyzc_v10jkq@yaqeen.com,Password123!,0518319743,Barber & Grooming,Islamabad,G-13,200,4.8,447
IBLI8xV9EVZF7Ofpdo4e9ytxGTk2,Ehsan Hair Saloon,Ehsan Hair Saloon,provider_chijx7dmzgc_3zgr3vc2x3n8png@yaqeen.com,Password123!,03034904560,Barber & Grooming,Islamabad,G-13,200,5,150
LXXCsBFdiOTnpY6Ne0ZtlNcX1QH2,Best Auto Mechanic Islamabad,Best Auto Mechanic Islamabad,provider_chijoe4g5eux3zgrfvqvpkxgila@yaqeen.com,Password123!,03075919104,Automobile Mechanic,Islamabad,G-13,500,4.5,25
0CX1Oa51UdVPcmtQhj83N7uM3Fz1,Auto city workshop,Auto city,provider_chijmybvkgcx3zgrdhzdxcct3xi@yaqeen.com,Password123!,03008833706,Automobile Mechanic,Islamabad,G-13,500,5,5
OO0QlDbBHyek24r4STHCLKeCRAN2,"Dubai Auto Workshop, Service Road G-13/4 Islamabad","Dubai Auto , Service Road G-13/4 Islamabad",provider_chij76uovcqx3zgrq5uhrbxyjo8@yaqeen.com,Password123!,03444767777,Automobile Mechanic,Islamabad,G-13,500,3.3,15
yJKSHp4nQaOfn5GsUUYTzTX6du73,"Hassan auto mechanic,& elctricion &car ac","Hassan auto mechanic,& elctricion &car",provider_chij37a97ucv3zgrz4kmfdmcecm@yaqeen.com,Password123!,03415730597,Automobile Mechanic,Islamabad,G-13,500,4.5,45
zSv4bP16dmd6sHu3aFvAbj9yS4x2,Shahzad Autos Islamabad G13,Shahzad Autos Islamabad G13,provider_chij4trkxgcx3zgrbvhfh_ho3lo@yaqeen.com,Password123!,03165925030,Automobile Mechanic,Islamabad,G-13,500,5,2
2i8PlznX44d4D3aiZBHGEWnMHlU2,Rajpoot autos,Rajpoot autos,provider_chij1bgvprwx3zgrhtndwxtcy0q@yaqeen.com,Password123!,03317658210,Automobile Mechanic,Islamabad,G-13,500,4.9,7
nZxHhLpC1TOsNMiX3xgRDfMSs2k2,Almurtaza Autoworkshop G13/4,Almurtaza Auto G13/4,provider_chijp4ypzjsx3zgrii3fzcuooga@yaqeen.com,Password123!,03247256555,Automobile Mechanic,Islamabad,G-13,500,5,1
JB3PkWa6PwO1tZeICWtXykMlK0n1,PAKISTAN AUTO WORKSHOP,PAKISTAN AUTO,provider_chijz81qdzix3zgrnt4njg6tpf8@yaqeen.com,Password123!,03335208144,Automobile Mechanic,Islamabad,G-13,500,4.5,2
IvOhAC8wxdSurn3STy7hqtuHds73,Mr Cool,Mr Cool,provider_chijb8kkygcx3zgr5vaevpnvtcg@yaqeen.com,Password123!,03450218007,Appliance Repair,Islamabad,G-13,400,4.5,25
cfC9JyV27lhvqXX3SHXfrp1ovCx1,Smart FixUp | Top Ac & Fridge services | Automatic Washing machine,Smart FixUp | Top  & Fridge  | Automatic Washing mhine,provider_chij6suj03yunikrzvjfs1gmc9e@yaqeen.com,Password123!,03177959336,Appliance Repair,Islamabad,G-13,400,4.9,55
DBKiCd4q5VQN9ob9lAhJjkhbAg23,Shahji Electrical & Plumber Services For Home,Shahji Electrical & Plumber  For Home,provider_chijtbkkv2i3qssrvsnftd-val4@yaqeen.com,Password123!,03480140672,Appliance Repair,Islamabad,G-13,400,4.9,143
xb7vxEH5QIYZfK7gtrTZAzvns7J3,AAS Engineering Services,AAS Engineering,provider_chijzvrj_nsx3zgr3bje5ib1dvq@yaqeen.com,Password123!,03335347698,Appliance Repair,Islamabad,G-13,400,3,1
y40ToKIRn8avwYk3FpYjB9zAWpe2,AL Noor Fridge house,AL Noor Fridge house,provider_chijj0t_0wrd3zgrh1qmsdc15aa@yaqeen.com,Password123!,03446389826,Appliance Repair,Islamabad,G-13,400,4.9,30
cLo1dYTElnfu6QNJzdppJyfvm9r2,Hammad Heat & Cool services,Hammad Heat & Cool,provider_chijf-a8cdgrwiirntq5ui_8miy@yaqeen.com,Password123!,03084402441,Appliance Repair,Islamabad,G-13,400,4.9,98
qPAfTb0SfwM8cIhqXtQUjRoyBmB2,Khuram Cools Point & Electric Services,Khuram Cools Point & Electric,provider_chijexvfoesx3zgrci3qxp3jzb4@yaqeen.com,Password123!,03035122728,Appliance Repair,Islamabad,G-13,400,4.9,51
pPRoVvAkahaE2jLDCZPBjGADprZ2,AC Repairing Spree,ing Spree,provider_chiji6btlf2x3zgrnuncmhdeyju@yaqeen.com,Password123!,03301976004,Appliance Repair,Islamabad,G-13,400,5,21
fERXRwxtWxYXpuoxiG5NliKFFEn1,Fresh And Bright Cleaning Services,Fresh And Bright Cleaning,provider_chij084ekwcv3zgrkdrw-9ygpqu@yaqeen.com,Password123!,03177147280,Cleaning & Janitorial,Islamabad,G-13,350,5,15
XB09ACW31tfbdshHLcP35zhUTbg2,Urban Care - House Maid- Cleaning Services in islamabad,Urban Care - House Maid- Cleaning  in islamabad,provider_chije4bizbk93zgrnsli_pgd-ye@yaqeen.com,Password123!,03119891257,Cleaning & Janitorial,Islamabad,G-13,350,4.7,39
3Z1RTWDSeQVnqIGMxbW69wuS8pl1,Classic International ( Cleaning services Carpert Cleaning Events Management In Islamabad),Classic International ( Cleaning  Carpert Cleaning Events Management In Islamabad),provider_chij3ugf68m_3zgrgyzvsxdvfly@yaqeen.com,Password123!,0512282305,Cleaning & Janitorial,Islamabad,G-13,350,4.6,7
wdNJR4OeCtcYMEyqGA8Huoo171t2,"Fast Cleaners ( Cleaning Services, Janitorial Services, Carpet, Sofa, Water Tank, In Islamabad, )","Fast Cleaners ( Cleaning , Janitorial , Carpet, Sofa, Water Tank, In Islamabad, )",provider_chijm9mrf6iv3zgrzdf_-_xqcq8@yaqeen.com,Password123!,03335111974,Cleaning & Janitorial,Islamabad,G-13,350,4.5,38
c8khXDSaUhMSB4GceYGdWzeVmaC2,ECS Facilities Management & Janitorial Services,ECS Filities Management & Janitorial,provider_chijg1steqe_3zgrkrtwcaralgw@yaqeen.com,Password123!,03125899336,Cleaning & Janitorial,Islamabad,G-13,350,4.8,12
QyIvbTdnIlNttyZkbQCw5GnAPUI3,aajsa Cleaner & Laundry,aajsa Cleaner & Laundry,provider_chijfq_utt-w3zgr1nj32k90jjm@yaqeen.com,Password123!,03008868092,Cleaning & Janitorial,Islamabad,G-13,350,4.9,12
sraKrp8FdYUossztyCd8bV72YC82,Clean and Green Services Pvt. Ltd,Clean and Green  Pvt. Ltd,provider_chijkx48nn-_3zgrgb26washswi@yaqeen.com,Password123!,051111111720,Cleaning & Janitorial,Islamabad,G-13,350,4.1,100
wIUau2HNQDYpWfSw6TGrqLGvwDw1,Fast Cleaning Solutions,Fast Cleaning s,provider_chij1zd0rge_3zgry1zoy81v1pm@yaqeen.com,Password123!,03195352412,Cleaning & Janitorial,Islamabad,G-13,350,4.7,44
FWijiAxAENWmpxyh33ycbqY0r2p1,Zahid electrician F10/2,Zahid  F10/2,provider_chij8clnb7a_3zgr4jcquushu_i@yaqeen.com,Password123!,03475311178,AC Technician,Islamabad,F-10,500,4.5,25
sAhqy0Qv25gBPH1GhJ9yXSTuxKc2,Saqib Home Electrician & AC Technician,Saqib Home  &  Technician,provider_chijpxotjxmava8r7jvtyd5tiya@yaqeen.com,Password123!,03343383900,AC Technician,Islamabad,F-10,500,5,33
uuCGM2MA7xeAqkKeDGMYCG0l67H3,Auto Ac & Electric Care,Auto  & Electric Care,provider_chij1_eheyq_3zgrrldjke0epy8@yaqeen.com,Password123!,03189330688,AC Technician,Islamabad,F-10,500,5,1
jd0pg1YzvVWgKHfV5fYZU9xg7Vf1,ProCare Maintenance,ProCare Maintenance,provider_chij2szaick93zgr7xsocbj5gha@yaqeen.com,Password123!,03131581615,AC Technician,Islamabad,F-10,500,4.8,16
JpVTYGvC6bZHZD7noC0GsvEagFD3,Ahmad Auto Electrician And Car Ac,Ahmad Auto  And Car,provider_chiju2zuaua_3zgraxnjhdzeoak@yaqeen.com,Password123!,03042478539,AC Technician,Islamabad,F-10,500,4.9,83
Lj5uvd4LdtZel3vbBGMkISs5EuW2,Athar Car AC,Athar Car,provider_chijh55hdxw-3zgroct39kaua30@yaqeen.com,Password123!,03335566699,AC Technician,Islamabad,F-10,500,4.7,21
UwKGx4c0N9de3x0zwkzhu6vZrVp2,Usman technical services,Usman technical,provider_chijncoftac_3zgrf7kdnjkdtpi@yaqeen.com,Password123!,03445604468,AC Technician,Islamabad,F-10,500,5,2
5KYwpYcRyyc2xeK0yjf5dN4tFZ33,Usman Technical Enterprises,Usman Technical Enterprises,provider_chijy-_2ivi_3zgrevtc-iakb0w@yaqeen.com,Password123!,0512299613,AC Technician,Islamabad,F-10,500,5,2
KSUTQLbwCSeSIAM7dwpItfkvI8C2,Electrician & Plumber in Islamabad,& Plumber in Islamabad,provider_chijjcnfokgx3zgr3etvnn9l9i4@yaqeen.com,Password123!,03105692348,Plumber,Islamabad,F-10,300,4.9,54
XqBjwwtl60NEOhx9xdZDkYQLECD3,Ms plumbing contractors,Ms  contrtors,provider_chijht23e-y_3zgrehwdzol69pw@yaqeen.com,Password123!,03365088732,Plumber,Islamabad,F-10,300,5,24
5ou7yZKEyuUNY8kv0cMHw1fOoXt2,Plumber and electricians Islamabad,Plumber and s Islamabad,provider_chij9tvkkti_3zgrea-tod4u-pc@yaqeen.com,Password123!,03135086935,Plumber,Islamabad,F-10,300,4.8,98
hGCGXVBvNYMdbiKpL57qJyDTjHN2,Islamabad plumber and electricians,Islamabad plumber and s,provider_chij75vq2uuv3zgr3tlw2_9hv9e@yaqeen.com,Password123!,03015374005,Plumber,Islamabad,F-10,300,4.8,387
RAXWr4eM4Sa8iW0Gm6AujWVturw1,Farooq Plumber,Farooq Plumber,provider_chijn_itycs_3zgrpcmx460ypsk@yaqeen.com,Password123!,03132385882,Plumber,Islamabad,F-10,300,4.5,25
ltjKvULMi6N8r8i0QyAcpQJUvNy2,Master centric Plumber Islamabad,Master centric Plumber Islamabad,provider_chijfrhsmw293zgrb1t6ul1jyiq@yaqeen.com,Password123!,03064879628,Plumber,Islamabad,F-10,300,4.9,66
uSePg69FcghAjoM2vTAlNGiqhxb2,Imran plumber,Imran plumber,provider_chijdqsai4y_3zgrx5u7fgz7r94@yaqeen.com,Password123!,03005204852,Plumber,Islamabad,F-10,300,4.5,25
fSH5uSZFNyfdGGKKBl7nXspsDGk1,Maintenance & plumber services,Maintenance & plumber,provider_chijz_i3mt-93zgrudm2kjpjoso@yaqeen.com,Password123!,03056060030,Plumber,Islamabad,F-10,300,5,1
sAhqy0Qv25gBPH1GhJ9yXSTuxKc2,Saqib Home Electrician & AC Technician,Saqib Home  &  Technician,provider_chijpxotjxmava8r7jvtyd5tiya@yaqeen.com,Password123!,03343383900,Electrician,Islamabad,F-10,300,5,33
KSUTQLbwCSeSIAM7dwpItfkvI8C2,Electrician & Plumber in Islamabad,& Plumber in Islamabad,provider_chijjcnfokgx3zgr3etvnn9l9i4@yaqeen.com,Password123!,03105692348,Electrician,Islamabad,F-10,300,4.9,54
FWijiAxAENWmpxyh33ycbqY0r2p1,Zahid electrician F10/2,Zahid  F10/2,provider_chij8clnb7a_3zgr4jcquushu_i@yaqeen.com,Password123!,03475311178,Electrician,Islamabad,F-10,300,4.5,25
5ou7yZKEyuUNY8kv0cMHw1fOoXt2,Plumber and electricians Islamabad,Plumber and s Islamabad,provider_chij9tvkkti_3zgrea-tod4u-pc@yaqeen.com,Password123!,03135086935,Electrician,Islamabad,F-10,300,4.8,98
4jUn8SPgooTRVyCZhYeI75prqkG3,SHERY AUTO ELECTRICIAN (EFI) F10,SHERY AUTO  (EFI) F10,provider_chijjacixwc_3zgr_flsclo3aii@yaqeen.com,Password123!,03094405524,Electrician,Islamabad,F-10,300,5,1
JpVTYGvC6bZHZD7noC0GsvEagFD3,Ahmad Auto Electrician And Car Ac,Ahmad Auto  And Car,provider_chiju2zuaua_3zgraxnjhdzeoak@yaqeen.com,Password123!,03042478539,Electrician,Islamabad,F-10,300,4.9,83
YRbhuQSAWMUeVAHDLm86I7zta0d2,Noman Auto Electrician (Pak Oil Change),Noman Auto  (Pak Oil Change),provider_chijo6ejinw_3zgrpwu1dgyxga8@yaqeen.com,Password123!,03015003347,Electrician,Islamabad,F-10,300,5,3
U2CGVvL3eRelUJpyLGFKIEyKV2p2,Islamabad,Islamabad,provider_chijw5eacgc93zgrld6afakxdyg@yaqeen.com,Password123!,03054784424,Electrician,Islamabad,F-10,300,5,7
SywpiMNu0ybVePWNfC9XCShArWm1,Arshad Carpenter Shop,Arshad,provider_chijqzyefac93zgrtikpnsovkba@yaqeen.com,Password123!,03325417487,Carpenter,Islamabad,F-10,400,4.6,11
NOHb0tCH9OP9ygY9eNfQ0WSI5as2,Islamabad sofa cution mackr and auction,Islamabad sofa cution mkr and auction,provider_chijkql_ywcv3zgreoapikzrcmo@yaqeen.com,Password123!,03015211300,Carpenter,Islamabad,F-10,400,5,1
GbvuMuLooBWM6RG3J9a8yzD0Tsx1,Carpenters.com.pk - Carpenter in Islamabad & Rawalpindi,s.com.pk -  in Islamabad & Rawalpindi,provider_chij35vqfziv3zgrufvymfws0jk@yaqeen.com,Password123!,03331331312,Carpenter,Islamabad,F-10,400,5,5
Up5wxSyt7XgTuKJIjGAa5NyNFBx2,"Pak wood zone (wood work, Home office Maintenance paint Polish & aluminium steel Wall paper, wooden floor etc.)","Pak wood zone (wood work, Home office Maintenance paint Polish & aluminium steel Wall paper, wooden floor etc.)",provider_chij13astbs_3zgrzlycf_ikpow@yaqeen.com,Password123!,03005415603,Carpenter,Islamabad,F-10,400,4.2,9
lwrPvlvXd0QPCuLmMTib6HVOoOn2,Kitwood,Kitwood,provider_chijkzpxvng_3zgror_ylludnp8@yaqeen.com,Password123!,03115328904,Carpenter,Islamabad,F-10,400,4.5,25
TO51vtdQZpVRFaSnw2XydVlZoK53,WOODTEK,WOODTEK,provider_chij7znk1ju_3zgrfx-ah3u9ak8@yaqeen.com,Password123!,03325556911,Carpenter,Islamabad,F-10,400,4.5,67
hQfHFt8bJWbMGWVONg29JLk9lQi1,Pak Turk Furniture,Pak Turk Furniture,provider_chij3cyz25y_3zgr0j1oesextdg@yaqeen.com,Password123!,03048521116,Carpenter,Islamabad,F-10,400,4.3,324
DkU4kxPMzbYCc48VhFFuON17Mgs2,Diamond wood furniture and interior design,Diamond wood furniture and interior design,provider_chijit9nep6_3zgra61ayi3g0uq@yaqeen.com,Password123!,03185442580,Carpenter,Islamabad,F-10,400,4.5,25
snM2BxcY3jOq31Bf8LKE2elV7cm2,Islamabad Color Centre,Islamabad Color Centre,provider_chije5zi2xs-3zgr7o9-e-x1mf4@yaqeen.com,Password123!,03370400007,Painter,Islamabad,F-10,600,4.8,19
7HtXkclBfvh2VCN6nNaFh1YVDFg1,"Unique paint service1, wall paint selling paint wood Polish Deco Professional painters& wall PVC Pinnels install","Unique paint service1, wall paint selling paint wood Polish Deco Professional s& wall PVC Pinnels install",provider_chijezsl36u93zgrnmh8_mtogb0@yaqeen.com,Password123!,03175800321,Painter,Islamabad,F-10,600,4.9,30
w9BwVBapndRedLGbbLC3XrqCh9j2,Painter and Artist Islamabad,and Artist Islamabad,provider_chijadlgb-w_3zgrunfei3dy88s@yaqeen.com,Password123!,03016854570,Painter,Islamabad,F-10,600,5,5
KZEo8C2NaihhnoZgVKHYJGuo06j1,Master paints Islamabad (wholesale company outelate)standard Paint store,Master paints Islamabad (wholesale company outelate)standard Paint,provider_chijq8rkora_3zgr8souyjjgcjs@yaqeen.com,Password123!,0512325027,Painter,Islamabad,F-10,600,4.9,450
Hqv2brGe7EOsQJyD0vWNDYF9oDv2,Al Asif paints,Al Asif paints,provider_chij2zavboa_3zgrke4pce-kg78@yaqeen.com,Password123!,03335299920,Painter,Islamabad,F-10,600,5,1
